time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.840000000000003,-3.07774202897,0.50665643977,24.0347581225,0.0102339096684,0.143252853857,0.0,-2.83545103874,0.470760501926,6.02284227104,0.00654992365424,0.0342973451215,0.0,471.15079082841464,473.0669668660084,471.22540095459556,472.2552804078272
3.900000000000003,-3.25099115191,0.53510663345,24.3989676155,0.0107468939824,0.145432958241,0.0,-2.93970287924,0.477617948604,6.11680760009,0.0122762074367,0.0401265003841,0.0,473.7073059203358,474.155935683008,474.44887308057366,474.88828469820965
3.960000000000003,-3.43041722703,0.56396979335,24.7678800164,0.0115636485878,0.14761850564,0.0,-3.04138247945,0.484556652024,6.17976357658,0.0161595848218,0.0277496549922,0.0,466.6131320048361,465.64622596822517,466.31038698973714,466.61358812810835
4.020000000000002,-3.61574079313,0.593245959523,25.1388408068,0.0128175216321,0.149188347105,0.0,-3.13626130048,0.491412687414,6.18542745511,0.0289998124914,0.022788070528,0.0,450.96024374048386,450.5593198159911,447.84183044238426,448.8852577346862
4.080000000000001,-3.80639047936,0.622923589052,25.5074250237,0.0155372382912,0.15044012496,0.0,-3.21895858243,0.498022854448,6.10106548865,0.066352453539,0.0167047385901,0.0,421.351307589445,420.82493589175346,418.34812118576014,421.58997958001214
4.14,-4.00218927652,0.653061430602,25.8719547293,0.0200567701574,0.151089794494,0.0,-3.30784664996,0.506919250518,6.0500826815,0.088991928752,-0.00476868027882,0.0,431.8726166035195,430.05706189368425,429.86867239370775,431.7878240654448
4.199999999999998,-4.20365890288,0.683853350162,26.2354788908,0.0254942823557,0.151036880761,0.0,-3.40785585409,0.519960457291,6.06717664141,0.0937044518922,0.00593711692678,0.0,451.77966644551753,452.6422670428783,452.4746302089255,452.8606487135658
4.259999999999997,-4.41170019725,0.715624067762,26.6036448263,0.03072352083,0.151257927641,0.0,-3.52684275535,0.539629880766,6.20409477858,0.0689625736921,-0.00125304631075,0.0,489.19395127422604,488.6580819104179,490.1197420199028,488.28235893397715
4.319999999999996,-4.62593680918,0.748483590582,26.9736806286,0.034847275329,0.151362569685,0.0,-3.61452890745,0.556013969774,6.13073685785,0.068258692773,0.00715017075697,0.0,424.3406050960461,425.0615175155619,426.5233338116657,426.4669850172293
4.379999999999995,-4.84619873861,0.782562584318,27.3441613336,0.0389421904233,0.151891891173,0.0,-3.72759010461,0.580339988364,6.21796612128,0.0682283720314,0.0119720488933,0.0,476.0930056595867,476.46174976390563,475.035656167876,475.0365089949711
4.439999999999993,-5.07287884205,0.818081069507,27.7172735962,0.0427118947883,0.152460180304,0.0,-3.8285558252,0.603950048873,6.21895125973,0.0489311297428,0.00393153882082,0.0,450.95795488274564,450.30772228396665,451.1711576088959,449.6127619099939
4.499999999999992,-5.30584587418,0.855134789931,28.0917301121,0.0456512547782,0.152590653786,0.0,-3.93708552456,0.631431330939,6.26253574505,0.0491054475308,-0.00159413960891,0.0,464.62586104567623,464.19229964240077,463.73899382951925,463.754062977336
4.559999999999991,-5.54565108551,0.893983284727,28.47075143,0.0486591020578,0.153041757042,0.0,-4.05644418024,0.663788251497,6.37071187225,0.0521057620577,0.0213552063708,0.0,483.80545085453673,485.530601507454,483.7353322276542,483.9626176883997
4.6199999999999894,-5.79201794667,0.934633068341,28.8521315221,0.0517005696391,0.154839786518,0.0,-4.15603170972,0.691458892563,6.34194017968,0.047701235781,0.0432088747949,0.0,443.6472623812228,445.4387417270761,443.46891590694133,443.1085145184247
4.679999999999988,-6.04468027617,0.97708074582,29.2334596689,0.0545644650301,0.157441362227,0.0,-4.26633883365,0.723702520116,6.36859864184,0.0477922092169,0.043659258936,0.0,462.55247738355297,462.5889173499903,460.3145298761593,460.32302353816846
4.739999999999987,-6.30396351594,1.02149156603,29.6159463124,0.0569539791745,0.160261508066,0.0,-4.37675084913,0.756880614719,6.38063264011,0.0148569060022,0.0529651301007,0.0,457.04090919040107,457.78342905925973,459.38090336535896,456.76180957859805
4.799999999999986,-6.56955578752,1.06779063822,29.9967337126,0.0580966164951,0.163048268567,0.0,-4.47671267783,0.786506648319,6.3124490851,0.0263220785665,0.0283729951028,0.0,434.1796310523038,432.11214472559215,431.8435377990146,432.8098065474573
4.859999999999984,-6.84124838863,1.11589894345,30.3736503723,0.0595883656817,0.164943830111,0.0,-4.58001622753,0.817228852284,6.25159124326,0.0217710922383,0.0373581933403,0.0,434.4149243044703,435.16828749256877,434.89012011142813,434.5087612824321
4.919999999999983,-7.11913842302,1.16585062435,30.7465488625,0.0605451196397,0.167140564657,0.0,-4.68333543476,0.847924164852,6.1785646667,0.000539563504351,0.035077342582,0.0,430.17870796568,429.98613148095495,431.661212488036,429.86523510051086
4.979999999999982,-7.4034943167,1.21772648954,31.1162610731,0.0602746234529,0.169704356786,0.0,-4.79553453133,0.881254250472,6.14513502061,-0.0172382464011,0.0547922947212,0.0,441.94952274502134,443.5729053071516,443.82487746610025,442.3630420266977
5.0399999999999805,-7.6947187637,1.27161383794,31.4843155362,0.0588172184025,0.172713261618,0.0,-4.91234281588,0.914873688012,6.12320634329,-0.0446553539888,0.0387086571682,0.0,447.9423497101537,446.6336911493035,447.32611151029187,445.08708067650684
